Group,File,Solver,Number of Recursive Calls,Decision Steps
uf20,test/uf20-0418.cnf,Backtracking,705,352
uf20,test/uf20-0417.cnf,Backtracking,1127,563
uf20,test/uf20-0416.cnf,Backtracking,981,490
uf20,test/uf20-0415.cnf,Backtracking,1055,527
uf20,test/uf20-0414.cnf,Backtracking,959,479
uf20,test/uf20-0413.cnf,Backtracking,1229,614
uf20,test/uf20-0412.cnf,Backtracking,961,480
uf20,test/uf20-0411.cnf,Backtracking,635,317
uf20,test/uf20-0410.cnf,Backtracking,1157,578
uf20,test/uf20-0409.cnf,Backtracking,881,440
uf20,test/uf20-0408.cnf,Backtracking,1329,664
uf20,test/uf20-0407.cnf,Backtracking,853,426
uf20,test/uf20-0406.cnf,Backtracking,783,391
uf20,test/uf20-0405.cnf,Backtracking,1421,710
uf20,test/uf20-0404.cnf,Backtracking,777,388
uf20,test/uf20-0403.cnf,Backtracking,895,447
uf20,test/uf20-0402.cnf,Backtracking,773,386
uf20,test/uf20-0401.cnf,Backtracking,1461,730
uf20,test/uf20-0400.cnf,Backtracking,691,345
uf20,test/uf20-0399.cnf,Backtracking,949,474
uf20,test/uf20-0398.cnf,Backtracking,1023,511
uf20,test/uf20-0397.cnf,Backtracking,1075,537
uf20,test/uf20-0396.cnf,Backtracking,937,468
uf20,test/uf20-0395.cnf,Backtracking,1225,612
uf20,test/uf20-0394.cnf,Backtracking,1053,526
uf20,test/uf20-0393.cnf,Backtracking,1043,521
uf20,test/uf20-0392.cnf,Backtracking,999,499
uf20,test/uf20-0391.cnf,Backtracking,1121,560
uf20,test/uf20-0390.cnf,Backtracking,1269,634
uf20,test/uf20-0389.cnf,Backtracking,873,436
uf20,test/uf20-0388.cnf,Backtracking,1095,547
uf20,test/uf20-0387.cnf,Backtracking,1119,559
uf20,test/uf20-0386.cnf,Backtracking,945,472
uf20,test/uf20-0385.cnf,Backtracking,647,323
uf20,test/uf20-0384.cnf,Backtracking,1081,540
uf20,test/uf20-0383.cnf,Backtracking,889,444
uf20,test/uf20-0382.cnf,Backtracking,853,426
uf20,test/uf20-0381.cnf,Backtracking,1151,575
uf20,test/uf20-0380.cnf,Backtracking,1053,526
uf20,test/uf20-0379.cnf,Backtracking,369,184
uf20,test/uf20-0378.cnf,Backtracking,853,426
uf20,test/uf20-0377.cnf,Backtracking,713,356
uf20,test/uf20-0376.cnf,Backtracking,1369,684
uf20,test/uf20-0375.cnf,Backtracking,843,421
uf20,test/uf20-0374.cnf,Backtracking,1331,665
uf20,test/uf20-0373.cnf,Backtracking,885,442
uf20,test/uf20-0372.cnf,Backtracking,971,485
uf20,test/uf20-0371.cnf,Backtracking,1151,575
uf20,test/uf20-0370.cnf,Backtracking,911,455
uf20,test/uf20-0369.cnf,Backtracking,925,462
uf20,test/uf20-0368.cnf,Backtracking,701,350
uf20,test/uf20-0367.cnf,Backtracking,1175,587
uf20,test/uf20-0366.cnf,Backtracking,769,384
uf20,test/uf20-0365.cnf,Backtracking,871,435
uf20,test/uf20-0364.cnf,Backtracking,681,340
uf20,test/uf20-0363.cnf,Backtracking,959,479
uf20,test/uf20-0362.cnf,Backtracking,655,327
uf20,test/uf20-0361.cnf,Backtracking,819,409
uf20,test/uf20-0360.cnf,Backtracking,1037,518
uf20,test/uf20-0359.cnf,Backtracking,1247,623
uf20,test/uf20-0358.cnf,Backtracking,1435,717
uf20,test/uf20-0357.cnf,Backtracking,1045,522
uf20,test/uf20-0356.cnf,Backtracking,1077,538
uf20,test/uf20-0355.cnf,Backtracking,1035,517
uf20,test/uf20-0354.cnf,Backtracking,935,467
uf20,test/uf20-0353.cnf,Backtracking,577,288
uf20,test/uf20-0352.cnf,Backtracking,955,477
uf20,test/uf20-0351.cnf,Backtracking,1053,526
uf20,test/uf20-0350.cnf,Backtracking,597,298
uf20,test/uf20-0349.cnf,Backtracking,1213,606
uf20,test/uf20-0348.cnf,Backtracking,917,458
uf20,test/uf20-0347.cnf,Backtracking,1425,712
uf20,test/uf20-0346.cnf,Backtracking,949,474
uf20,test/uf20-0345.cnf,Backtracking,1187,593
uf20,test/uf20-0344.cnf,Backtracking,977,488
uf20,test/uf20-0343.cnf,Backtracking,693,346
uf20,test/uf20-0342.cnf,Backtracking,1171,585
uf20,test/uf20-0341.cnf,Backtracking,1369,684
uf20,test/uf20-0340.cnf,Backtracking,499,249
uf20,test/uf20-0339.cnf,Backtracking,1311,655
uf20,test/uf20-0338.cnf,Backtracking,687,343
uf20,test/uf20-0337.cnf,Backtracking,1057,528
uf20,test/uf20-0336.cnf,Backtracking,1391,695
uf20,test/uf20-0335.cnf,Backtracking,961,480
uf20,test/uf20-0334.cnf,Backtracking,793,396
uf20,test/uf20-0333.cnf,Backtracking,1235,617
uf20,test/uf20-0332.cnf,Backtracking,575,287
uf20,test/uf20-0331.cnf,Backtracking,1083,541
uf20,test/uf20-0330.cnf,Backtracking,1145,572
uf20,test/uf20-0329.cnf,Backtracking,1079,539
uf20,test/uf20-0328.cnf,Backtracking,1003,501
uf20,test/uf20-0327.cnf,Backtracking,1817,908
uf20,test/uf20-0326.cnf,Backtracking,719,359
uf20,test/uf20-0325.cnf,Backtracking,1079,539
uf20,test/uf20-0324.cnf,Backtracking,715,357
uf20,test/uf20-0323.cnf,Backtracking,905,452
uf20,test/uf20-0322.cnf,Backtracking,671,335
uf20,test/uf20-0321.cnf,Backtracking,989,494
uf20,test/uf20-0320.cnf,Backtracking,769,384
uf20,test/uf20-0319.cnf,Backtracking,703,351
uf20,test/uf20-0318.cnf,Backtracking,1219,609
uf20,test/uf20-0317.cnf,Backtracking,773,386
uf20,test/uf20-0316.cnf,Backtracking,683,341
uf20,test/uf20-0315.cnf,Backtracking,1069,534
uf20,test/uf20-0314.cnf,Backtracking,915,457
uf20,test/uf20-0313.cnf,Backtracking,547,273
uf20,test/uf20-0312.cnf,Backtracking,787,393
uf20,test/uf20-0311.cnf,Backtracking,1289,644
uf20,test/uf20-0310.cnf,Backtracking,607,303
uf20,test/uf20-0309.cnf,Backtracking,1343,671
uf20,test/uf20-0308.cnf,Backtracking,809,404
uf20,test/uf20-0307.cnf,Backtracking,1339,669
uf20,test/uf20-0306.cnf,Backtracking,1039,519
uf20,test/uf20-0305.cnf,Backtracking,1183,591
uf20,test/uf20-0304.cnf,Backtracking,1001,500
uf20,test/uf20-0303.cnf,Backtracking,501,250
uf20,test/uf20-0302.cnf,Backtracking,1257,628
uf20,test/uf20-0301.cnf,Backtracking,1031,515
uf20,test/uf20-0300.cnf,Backtracking,909,454
uf20,test/uf20-0299.cnf,Backtracking,951,475
uf20,test/uf20-0298.cnf,Backtracking,899,449
uf20,test/uf20-0297.cnf,Backtracking,1065,532
uf20,test/uf20-0296.cnf,Backtracking,1167,583
uf20,test/uf20-0295.cnf,Backtracking,843,421
uf20,test/uf20-0294.cnf,Backtracking,1337,668
uf20,test/uf20-0293.cnf,Backtracking,1047,523
uf20,test/uf20-0292.cnf,Backtracking,661,330
uf20,test/uf20-0291.cnf,Backtracking,877,438
uf20,test/uf20-0290.cnf,Backtracking,1249,624
uf20,test/uf20-0289.cnf,Backtracking,1361,680
uf20,test/uf20-0288.cnf,Backtracking,1113,556
uf20,test/uf20-0287.cnf,Backtracking,577,288
uf20,test/uf20-0286.cnf,Backtracking,801,400
uf20,test/uf20-0285.cnf,Backtracking,935,467
uf20,test/uf20-0284.cnf,Backtracking,879,439
uf20,test/uf20-0283.cnf,Backtracking,779,389
uf20,test/uf20-0282.cnf,Backtracking,751,375
uf20,test/uf20-0281.cnf,Backtracking,1231,615
uf20,test/uf20-0280.cnf,Backtracking,1733,866
uf20,test/uf20-0279.cnf,Backtracking,735,367
uf20,test/uf20-0278.cnf,Backtracking,631,315
uf20,test/uf20-0277.cnf,Backtracking,1121,560
uf20,test/uf20-0276.cnf,Backtracking,685,342
uf20,test/uf20-0275.cnf,Backtracking,1805,902
uf20,test/uf20-0274.cnf,Backtracking,931,465
uf20,test/uf20-0273.cnf,Backtracking,717,358
uf20,test/uf20-0272.cnf,Backtracking,1523,761
uf20,test/uf20-0271.cnf,Backtracking,1781,890
uf20,test/uf20-0270.cnf,Backtracking,731,365
uf20,test/uf20-0269.cnf,Backtracking,1215,607
uf20,test/uf20-0268.cnf,Backtracking,1209,604
uf20,test/uf20-0267.cnf,Backtracking,735,367
uf20,test/uf20-0266.cnf,Backtracking,609,304
uf20,test/uf20-0265.cnf,Backtracking,1321,660
uf20,test/uf20-0264.cnf,Backtracking,577,288
uf20,test/uf20-0263.cnf,Backtracking,861,430
uf20,test/uf20-0262.cnf,Backtracking,997,498
uf20,test/uf20-0261.cnf,Backtracking,903,451
uf20,test/uf20-0260.cnf,Backtracking,1119,559
uf20,test/uf20-0259.cnf,Backtracking,1097,548
uf20,test/uf20-0258.cnf,Backtracking,951,475
uf20,test/uf20-0257.cnf,Backtracking,1247,623
uf20,test/uf20-0256.cnf,Backtracking,1023,511
uf20,test/uf20-0255.cnf,Backtracking,857,428
uf20,test/uf20-0254.cnf,Backtracking,945,472
uf20,test/uf20-0253.cnf,Backtracking,911,455
uf20,test/uf20-0252.cnf,Backtracking,651,325
uf20,test/uf20-0251.cnf,Backtracking,549,274
uf20,test/uf20-0250.cnf,Backtracking,977,488
uf20,test/uf20-0249.cnf,Backtracking,1089,544
uf20,test/uf20-0248.cnf,Backtracking,767,383
uf20,test/uf20-0247.cnf,Backtracking,959,479
uf20,test/uf20-0246.cnf,Backtracking,833,416
uf20,test/uf20-0245.cnf,Backtracking,683,341
uf20,test/uf20-0244.cnf,Backtracking,1443,721
uf20,test/uf20-0243.cnf,Backtracking,611,305
uf20,test/uf20-0242.cnf,Backtracking,631,315
uf20,test/uf20-0241.cnf,Backtracking,1589,794
uf20,test/uf20-0240.cnf,Backtracking,775,387
uf20,test/uf20-0239.cnf,Backtracking,1227,613
uf20,test/uf20-0238.cnf,Backtracking,1013,506
uf20,test/uf20-0237.cnf,Backtracking,1417,708
uf20,test/uf20-0236.cnf,Backtracking,495,247
uf20,test/uf20-0235.cnf,Backtracking,805,402
uf20,test/uf20-0234.cnf,Backtracking,1205,602
uf20,test/uf20-0233.cnf,Backtracking,953,476
uf20,test/uf20-0232.cnf,Backtracking,837,418
uf20,test/uf20-0231.cnf,Backtracking,1439,719
uf20,test/uf20-0230.cnf,Backtracking,1665,832
uf20,test/uf20-0229.cnf,Backtracking,1201,600
uf20,test/uf20-0228.cnf,Backtracking,1241,620
uf20,test/uf20-0227.cnf,Backtracking,697,348
uf20,test/uf20-0226.cnf,Backtracking,1179,589
uf20,test/uf20-0225.cnf,Backtracking,515,257
uf20,test/uf20-0224.cnf,Backtracking,1253,626
uf20,test/uf20-0223.cnf,Backtracking,609,304
uf20,test/uf20-0222.cnf,Backtracking,823,411
uf20,test/uf20-0221.cnf,Backtracking,1045,522
uf20,test/uf20-0220.cnf,Backtracking,375,187
uf20,test/uf20-0219.cnf,Backtracking,923,461
uf20,test/uf20-0218.cnf,Backtracking,1255,627
uf20,test/uf20-0217.cnf,Backtracking,965,482
uf20,test/uf20-0216.cnf,Backtracking,1181,590
uf20,test/uf20-0215.cnf,Backtracking,1343,671
uf20,test/uf20-0214.cnf,Backtracking,943,471
uf20,test/uf20-0213.cnf,Backtracking,781,390
uf20,test/uf20-0212.cnf,Backtracking,623,311
uf20,test/uf20-0211.cnf,Backtracking,1041,520
uf20,test/uf20-0210.cnf,Backtracking,2099,1049
uf20,test/uf20-0209.cnf,Backtracking,709,354
uf20,test/uf20-0208.cnf,Backtracking,913,456
uf20,test/uf20-0207.cnf,Backtracking,1163,581
uf20,test/uf20-0206.cnf,Backtracking,847,423
uf20,test/uf20-0205.cnf,Backtracking,1317,658
uf20,test/uf20-0204.cnf,Backtracking,957,478
uf20,test/uf20-0203.cnf,Backtracking,785,392
uf20,test/uf20-0202.cnf,Backtracking,1233,616
uf20,test/uf20-0201.cnf,Backtracking,705,352
uf20,test/uf20-0200.cnf,Backtracking,845,422
uf20,test/uf20-0199.cnf,Backtracking,777,388
uf20,test/uf20-0198.cnf,Backtracking,669,334
uf20,test/uf20-0197.cnf,Backtracking,1153,576
uf20,test/uf20-0196.cnf,Backtracking,983,491
uf20,test/uf20-0195.cnf,Backtracking,1115,557
uf20,test/uf20-0194.cnf,Backtracking,629,314
uf20,test/uf20-0193.cnf,Backtracking,645,322
uf20,test/uf20-0192.cnf,Backtracking,1511,755
uf20,test/uf20-0191.cnf,Backtracking,891,445
uf20,test/uf20-0190.cnf,Backtracking,1847,923
uf20,test/uf20-0189.cnf,Backtracking,1467,733
uf20,test/uf20-0188.cnf,Backtracking,1015,507
uf20,test/uf20-0187.cnf,Backtracking,1009,504
uf20,test/uf20-0186.cnf,Backtracking,1075,537
uf20,test/uf20-0185.cnf,Backtracking,891,445
uf20,test/uf20-0184.cnf,Backtracking,1107,553
uf20,test/uf20-0183.cnf,Backtracking,803,401
uf20,test/uf20-0182.cnf,Backtracking,923,461
uf20,test/uf20-0181.cnf,Backtracking,899,449
uf20,test/uf20-0180.cnf,Backtracking,907,453
uf20,test/uf20-0179.cnf,Backtracking,1701,850
uf20,test/uf20-0178.cnf,Backtracking,745,372
uf20,test/uf20-0177.cnf,Backtracking,785,392
uf20,test/uf20-0176.cnf,Backtracking,1685,842
uf20,test/uf20-0175.cnf,Backtracking,1563,781
uf20,test/uf20-0174.cnf,Backtracking,875,437
uf20,test/uf20-0173.cnf,Backtracking,1219,609
uf20,test/uf20-0172.cnf,Backtracking,917,458
uf20,test/uf20-0171.cnf,Backtracking,665,332
uf20,test/uf20-0170.cnf,Backtracking,729,364
uf20,test/uf20-0169.cnf,Backtracking,1185,592
uf20,test/uf20-0168.cnf,Backtracking,1237,618
uf20,test/uf20-0167.cnf,Backtracking,1181,590
uf20,test/uf20-0166.cnf,Backtracking,473,236
uf20,test/uf20-0165.cnf,Backtracking,977,488
uf20,test/uf20-0164.cnf,Backtracking,1389,694
uf20,test/uf20-0163.cnf,Backtracking,927,463
uf20,test/uf20-0162.cnf,Backtracking,893,446
uf20,test/uf20-0161.cnf,Backtracking,925,462
uf20,test/uf20-0160.cnf,Backtracking,733,366
uf20,test/uf20-0159.cnf,Backtracking,1325,662
uf20,test/uf20-0158.cnf,Backtracking,741,370
uf20,test/uf20-0157.cnf,Backtracking,529,264
uf20,test/uf20-0156.cnf,Backtracking,1233,616
uf20,test/uf20-0155.cnf,Backtracking,1075,537
uf20,test/uf20-0154.cnf,Backtracking,741,370
uf20,test/uf20-0153.cnf,Backtracking,841,420
uf20,test/uf20-0152.cnf,Backtracking,1419,709
uf20,test/uf20-0151.cnf,Backtracking,1047,523
uf20,test/uf20-0150.cnf,Backtracking,867,433
uf20,test/uf20-0149.cnf,Backtracking,965,482
uf20,test/uf20-0148.cnf,Backtracking,387,193
uf20,test/uf20-0147.cnf,Backtracking,709,354
uf20,test/uf20-0146.cnf,Backtracking,1891,945
uf20,test/uf20-0145.cnf,Backtracking,557,278
uf20,test/uf20-0144.cnf,Backtracking,849,424
uf20,test/uf20-0143.cnf,Backtracking,1083,541
uf20,test/uf20-0142.cnf,Backtracking,841,420
uf20,test/uf20-0141.cnf,Backtracking,939,469
uf20,test/uf20-0140.cnf,Backtracking,851,425
uf20,test/uf20-0139.cnf,Backtracking,925,462
uf20,test/uf20-0138.cnf,Backtracking,751,375
uf20,test/uf20-0137.cnf,Backtracking,1063,531
uf20,test/uf20-0136.cnf,Backtracking,713,356
uf20,test/uf20-0135.cnf,Backtracking,867,433
uf20,test/uf20-0134.cnf,Backtracking,749,374
uf20,test/uf20-0133.cnf,Backtracking,1067,533
uf20,test/uf20-0132.cnf,Backtracking,865,432
uf20,test/uf20-0131.cnf,Backtracking,1397,698
uf20,test/uf20-0130.cnf,Backtracking,851,425
uf20,test/uf20-0129.cnf,Backtracking,941,470
uf20,test/uf20-0128.cnf,Backtracking,939,469
uf20,test/uf20-0127.cnf,Backtracking,837,418
uf20,test/uf20-0126.cnf,Backtracking,1793,896
uf20,test/uf20-0125.cnf,Backtracking,1157,578
uf20,test/uf20-0124.cnf,Backtracking,1349,674
uf20,test/uf20-0123.cnf,Backtracking,855,427
uf20,test/uf20-0122.cnf,Backtracking,835,417
uf20,test/uf20-0121.cnf,Backtracking,1029,514
uf20,test/uf20-0120.cnf,Backtracking,517,258
uf20,test/uf20-0119.cnf,Backtracking,1011,505
uf20,test/uf20-0118.cnf,Backtracking,1689,844
uf20,test/uf20-0117.cnf,Backtracking,1061,530
uf20,test/uf20-0116.cnf,Backtracking,1063,531
uf20,test/uf20-0115.cnf,Backtracking,1101,550
uf20,test/uf20-0114.cnf,Backtracking,663,331
uf20,test/uf20-0113.cnf,Backtracking,1183,591
uf20,test/uf20-0112.cnf,Backtracking,1345,672
uf20,test/uf20-0111.cnf,Backtracking,833,416
uf20,test/uf20-0110.cnf,Backtracking,1057,528
uf20,test/uf20-0109.cnf,Backtracking,911,455
uf20,test/uf20-0108.cnf,Backtracking,825,412
uf20,test/uf20-0107.cnf,Backtracking,1423,711
uf20,test/uf20-0106.cnf,Backtracking,837,418
uf20,test/uf20-0105.cnf,Backtracking,787,393
uf20,test/uf20-0104.cnf,Backtracking,1251,625
uf20,test/uf20-0103.cnf,Backtracking,873,436
uf20,test/uf20-0102.cnf,Backtracking,803,401
uf20,test/uf20-0101.cnf,Backtracking,899,449
uf20,test/uf20-0100.cnf,Backtracking,1145,572
uf20,test/uf20-099.cnf,Backtracking,1211,605
uf20,test/uf20-098.cnf,Backtracking,959,479
uf20,test/uf20-097.cnf,Backtracking,817,408
uf20,test/uf20-096.cnf,Backtracking,1125,562
uf20,test/uf20-095.cnf,Backtracking,1105,552
uf20,test/uf20-094.cnf,Backtracking,1111,555
uf20,test/uf20-093.cnf,Backtracking,595,297
uf20,test/uf20-092.cnf,Backtracking,1311,655
uf20,test/uf20-091.cnf,Backtracking,629,314
uf20,test/uf20-090.cnf,Backtracking,937,468
uf20,test/uf20-089.cnf,Backtracking,499,249
uf20,test/uf20-088.cnf,Backtracking,1561,780
uf20,test/uf20-087.cnf,Backtracking,997,498
uf20,test/uf20-086.cnf,Backtracking,1169,584
uf20,test/uf20-085.cnf,Backtracking,757,378
uf20,test/uf20-084.cnf,Backtracking,1021,510
uf20,test/uf20-083.cnf,Backtracking,881,440
uf20,test/uf20-082.cnf,Backtracking,1311,655
uf20,test/uf20-081.cnf,Backtracking,1201,600
uf20,test/uf20-080.cnf,Backtracking,1237,618
uf20,test/uf20-079.cnf,Backtracking,1021,510
uf20,test/uf20-078.cnf,Backtracking,1029,514
uf20,test/uf20-077.cnf,Backtracking,993,496
uf20,test/uf20-076.cnf,Backtracking,1209,604
uf20,test/uf20-075.cnf,Backtracking,1343,671
uf20,test/uf20-074.cnf,Backtracking,1143,571
uf20,test/uf20-073.cnf,Backtracking,615,307
uf20,test/uf20-072.cnf,Backtracking,687,343
uf20,test/uf20-071.cnf,Backtracking,1193,596
uf20,test/uf20-070.cnf,Backtracking,1473,736
uf20,test/uf20-069.cnf,Backtracking,785,392
uf20,test/uf20-068.cnf,Backtracking,917,458
uf20,test/uf20-067.cnf,Backtracking,925,462
uf20,test/uf20-066.cnf,Backtracking,717,358
uf20,test/uf20-065.cnf,Backtracking,573,286
uf20,test/uf20-064.cnf,Backtracking,1129,564
uf20,test/uf20-063.cnf,Backtracking,1033,516
uf20,test/uf20-062.cnf,Backtracking,1051,525
uf20,test/uf20-061.cnf,Backtracking,987,493
uf20,test/uf20-060.cnf,Backtracking,941,470
uf20,test/uf20-059.cnf,Backtracking,861,430
uf20,test/uf20-058.cnf,Backtracking,1343,671
uf20,test/uf20-057.cnf,Backtracking,721,360
uf20,test/uf20-056.cnf,Backtracking,955,477
uf20,test/uf20-055.cnf,Backtracking,845,422
uf20,test/uf20-054.cnf,Backtracking,879,439
uf20,test/uf20-053.cnf,Backtracking,907,453
uf20,test/uf20-052.cnf,Backtracking,489,244
uf20,test/uf20-051.cnf,Backtracking,1115,557
uf20,test/uf20-050.cnf,Backtracking,583,291
uf20,test/uf20-049.cnf,Backtracking,637,318
uf20,test/uf20-048.cnf,Backtracking,507,253
uf20,test/uf20-047.cnf,Backtracking,845,422
uf20,test/uf20-046.cnf,Backtracking,989,494
uf20,test/uf20-045.cnf,Backtracking,767,383
uf20,test/uf20-044.cnf,Backtracking,993,496
uf20,test/uf20-043.cnf,Backtracking,929,464
uf20,test/uf20-042.cnf,Backtracking,587,293
uf20,test/uf20-041.cnf,Backtracking,739,369
uf20,test/uf20-040.cnf,Backtracking,1361,680
uf20,test/uf20-039.cnf,Backtracking,693,346
uf20,test/uf20-038.cnf,Backtracking,1321,660
uf20,test/uf20-037.cnf,Backtracking,901,450
uf20,test/uf20-036.cnf,Backtracking,1331,665
uf20,test/uf20-035.cnf,Backtracking,975,487
uf20,test/uf20-034.cnf,Backtracking,1355,677
uf20,test/uf20-033.cnf,Backtracking,1275,637
uf20,test/uf20-032.cnf,Backtracking,775,387
uf20,test/uf20-031.cnf,Backtracking,641,320
uf20,test/uf20-030.cnf,Backtracking,843,421
uf20,test/uf20-029.cnf,Backtracking,781,390
uf20,test/uf20-028.cnf,Backtracking,1485,742
uf20,test/uf20-027.cnf,Backtracking,1245,622
uf20,test/uf20-026.cnf,Backtracking,959,479
uf20,test/uf20-025.cnf,Backtracking,915,457
uf20,test/uf20-024.cnf,Backtracking,981,490
uf20,test/uf20-023.cnf,Backtracking,1059,529
uf20,test/uf20-022.cnf,Backtracking,951,475
uf20,test/uf20-021.cnf,Backtracking,631,315
uf20,test/uf20-020.cnf,Backtracking,787,393
uf20,test/uf20-019.cnf,Backtracking,761,380
uf20,test/uf20-018.cnf,Backtracking,915,457
uf20,test/uf20-017.cnf,Backtracking,961,480
uf20,test/uf20-016.cnf,Backtracking,1201,600
uf20,test/uf20-015.cnf,Backtracking,855,427
uf20,test/uf20-014.cnf,Backtracking,863,431
uf20,test/uf20-013.cnf,Backtracking,729,364
uf20,test/uf20-012.cnf,Backtracking,707,353
uf20,test/uf20-011.cnf,Backtracking,663,331
uf20,test/uf20-010.cnf,Backtracking,1255,627
uf20,test/uf20-09.cnf,Backtracking,769,384
uf20,test/uf20-08.cnf,Backtracking,1169,584
uf20,test/uf20-07.cnf,Backtracking,1103,551
uf20,test/uf20-06.cnf,Backtracking,975,487
uf20,test/uf20-05.cnf,Backtracking,775,387
uf20,test/uf20-04.cnf,Backtracking,945,472
uf20,test/uf20-03.cnf,Backtracking,1051,525
uf20,test/uf20-02.cnf,Backtracking,653,326
uf20,test/uf20-01.cnf,Backtracking,771,385
uf50,test/uf50-01000.cnf,Backtracking,631379,315689
uf50,test/uf50-0999.cnf,Backtracking,383629,191814
uf50,test/uf50-0998.cnf,Backtracking,476473,238236
uf50,test/uf50-0997.cnf,Backtracking,533573,266786
uf50,test/uf50-0996.cnf,Backtracking,277517,138758
uf50,test/uf50-0995.cnf,Backtracking,552229,276114
uf50,test/uf50-0994.cnf,Backtracking,466935,233467
uf50,test/uf50-0993.cnf,Backtracking,628939,314469
uf50,test/uf50-0992.cnf,Backtracking,317031,158515
uf50,test/uf50-0991.cnf,Backtracking,221683,110841
uf50,test/uf50-0990.cnf,Backtracking,266425,133212
uf50,test/uf50-0989.cnf,Backtracking,449889,224944
uf50,test/uf50-0988.cnf,Backtracking,778635,389317
uf50,test/uf50-0987.cnf,Backtracking,406711,203355
uf50,test/uf50-0986.cnf,Backtracking,931365,465682
uf50,test/uf50-0985.cnf,Backtracking,694713,347356
uf50,test/uf50-0984.cnf,Backtracking,213889,106944
uf50,test/uf50-0983.cnf,Backtracking,341941,170970
uf50,test/uf50-0982.cnf,Backtracking,188077,94038
uf50,test/uf50-0981.cnf,Backtracking,309801,154900
uf50,test/uf50-0980.cnf,Backtracking,245165,122582
uf50,test/uf50-0979.cnf,Backtracking,348059,174029
uf50,test/uf50-0978.cnf,Backtracking,366589,183294
uf50,test/uf50-0977.cnf,Backtracking,498519,249259
uf50,test/uf50-0976.cnf,Backtracking,670365,335182
uf50,test/uf50-0975.cnf,Backtracking,807351,403675
uf50,test/uf50-0974.cnf,Backtracking,342995,171497
uf50,test/uf50-0973.cnf,Backtracking,481621,240810
uf50,test/uf50-0972.cnf,Backtracking,616953,308476
uf50,test/uf50-0971.cnf,Backtracking,880285,440142
uf50,test/uf50-0970.cnf,Backtracking,467625,233812
uf50,test/uf50-0969.cnf,Backtracking,333719,166859
uf50,test/uf50-0968.cnf,Backtracking,442477,221238
uf50,test/uf50-0967.cnf,Backtracking,608035,304017
uf50,test/uf50-0966.cnf,Backtracking,167841,83920
uf50,test/uf50-0965.cnf,Backtracking,668885,334442
uf50,test/uf50-0964.cnf,Backtracking,527215,263607
uf50,test/uf50-0963.cnf,Backtracking,408371,204185
uf50,test/uf50-0962.cnf,Backtracking,213883,106941
uf50,test/uf50-0961.cnf,Backtracking,231207,115603
uf50,test/uf50-0960.cnf,Backtracking,606301,303150
uf50,test/uf50-0959.cnf,Backtracking,161325,80662
uf50,test/uf50-0958.cnf,Backtracking,350375,175187
uf50,test/uf50-0957.cnf,Backtracking,253447,126723
uf50,test/uf50-0956.cnf,Backtracking,478631,239315
uf50,test/uf50-0955.cnf,Backtracking,538187,269093
uf50,test/uf50-0954.cnf,Backtracking,285581,142790
uf50,test/uf50-0953.cnf,Backtracking,259293,129646
uf50,test/uf50-0952.cnf,Backtracking,411663,205831
uf50,test/uf50-0951.cnf,Backtracking,614409,307204
uf50,test/uf50-0950.cnf,Backtracking,658551,329275
uf50,test/uf50-0949.cnf,Backtracking,458877,229438
uf50,test/uf50-0948.cnf,Backtracking,654135,327067
uf50,test/uf50-0947.cnf,Backtracking,832625,416312
uf50,test/uf50-0946.cnf,Backtracking,736691,368345
uf50,test/uf50-0945.cnf,Backtracking,249781,124890
uf50,test/uf50-0944.cnf,Backtracking,412247,206123
uf50,test/uf50-0943.cnf,Backtracking,576663,288331
uf50,test/uf50-0942.cnf,Backtracking,487485,243742
uf50,test/uf50-0941.cnf,Backtracking,367697,183848
uf50,test/uf50-0940.cnf,Backtracking,679997,339998
uf50,test/uf50-0939.cnf,Backtracking,261605,130802
uf50,test/uf50-0938.cnf,Backtracking,301703,150851
uf50,test/uf50-0937.cnf,Backtracking,1010809,505404
uf50,test/uf50-0936.cnf,Backtracking,555649,277824
uf50,test/uf50-0935.cnf,Backtracking,995959,497979
uf50,test/uf50-0934.cnf,Backtracking,283909,141954
uf50,test/uf50-0933.cnf,Backtracking,311753,155876
uf50,test/uf50-0932.cnf,Backtracking,486337,243168
uf50,test/uf50-0931.cnf,Backtracking,528481,264240
uf50,test/uf50-0930.cnf,Backtracking,920431,460215
uf50,test/uf50-0929.cnf,Backtracking,490629,245314
uf50,test/uf50-0928.cnf,Backtracking,355995,177997
uf50,test/uf50-0927.cnf,Backtracking,526291,263145
uf50,test/uf50-0926.cnf,Backtracking,442913,221456
uf50,test/uf50-0925.cnf,Backtracking,781221,390610
uf50,test/uf50-0924.cnf,Backtracking,247027,123513
uf50,test/uf50-0923.cnf,Backtracking,213479,106739
uf50,test/uf50-0922.cnf,Backtracking,1062999,531499
uf50,test/uf50-0921.cnf,Backtracking,204173,102086
uf50,test/uf50-0920.cnf,Backtracking,281061,140530
uf50,test/uf50-0919.cnf,Backtracking,411177,205588
uf50,test/uf50-0918.cnf,Backtracking,637097,318548
uf50,test/uf50-0917.cnf,Backtracking,423917,211958
uf50,test/uf50-0916.cnf,Backtracking,325845,162922
uf50,test/uf50-0915.cnf,Backtracking,723941,361970
uf50,test/uf50-0914.cnf,Backtracking,301375,150687
uf50,test/uf50-0913.cnf,Backtracking,560283,280141
uf50,test/uf50-0912.cnf,Backtracking,213925,106962
